,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City,State,Postal Code,Region,Product ID,Category,Sub-Category,Product Name
7374,7375,US-2018-123862,2018-06-30T10:00:00Z,2018-08-31T10:00:00Z,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach,California,90805,West,OFF-FA-10003112,Office Supplies,Fasteners,Staples
7375,7376,CA-2018-100580,1900-01-11T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego,California,92037,West,OFF-BI-10000069,Office Supplies,Binders,"GBC Prepunched Paper, 19-Hole, for Binding Systems, 24-lb"
7376,7377,US-2018-145597,2018-02-10T10:00:00Z,2018-05-10T10:00:00Z,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington,Illinois,61701,Central,OFF-AR-10001958,Office Supplies,Art,Stanley Bostitch Contemporary Electric Pencil Sharpeners
7377,7378,CA-2015-132787,1900-01-17T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle,Washington,98115,West,OFF-ST-10001321,Office Supplies,Storage,"Decoflex Hanging Personal Folder File, Blue"
7378,7379,CA-2016-136224,1900-01-29T16:54:00Z,1900-01-29T16:54:00Z,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville,North Carolina,28314,South,OFF-AR-10003504,Office Supplies,Art,Newell 347
7379,7380,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10000419,Office Supplies,Storage,"Rogers Jumbo File, Granite"
7380,7381,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-LA-10004559,Office Supplies,Labels,Avery 49
7381,7382,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10001644,Technology,Phones,"BlueLounge Milo Smartphone Stand, White/Metallic"
7382,7383,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-SU-10004782,Office Supplies,Supplies,"Elite 5"" Scissors"
7383,7384,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10002250,Office Supplies,Paper,Things To Do Today Pad
7384,7385,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-AP-10001394,Office Supplies,Appliances,Harmony Air Purifier
7385,7386,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-PA-10001838,Office Supplies,Paper,"Adams Telephone Message Book W/Dividers/Space For Phone Numbers, 5 1/4""X8 1/2"", 300/Messages"
7386,7387,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,OFF-ST-10004340,Office Supplies,Storage,"Fellowes Mobile File Cart, Black"
7387,7388,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,FUR-FU-10003664,Furniture,Furnishings,"Electrix Architect's Clamp-On Swing Arm Lamp, Black"
7388,7389,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha,Nebraska,68104,Central,TEC-PH-10004897,Technology,Phones,Mediabridge Sport Armband iPhone 5s
7389,7390,CA-2018-108035,1900-01-27T16:54:00Z,2018-03-11T10:00:00Z,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-CH-10000454,Furniture,Chairs,"Hon Deluxe Fabric Upholstered Stacking Chairs, Rounded Back"
7390,7391,CA-2018-108035,1900-01-27T16:54:00Z,2018-03-11T10:00:00Z,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga,Tennessee,37421,South,FUR-FU-10004017,Furniture,Furnishings,"Executive Impressions 13"" Chairman Wall Clock"
7391,7392,CA-2018-160031,2018-04-11T10:00:00Z,2018-07-11T10:00:00Z,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield,Ohio,45014,East,OFF-PA-10000241,Office Supplies,Paper,"IBM Multi-Purpose Copy Paper, 8 1/2 x 11"", Case"
7392,7393,CA-2018-147844,2018-02-04T10:00:00Z,2018-06-04T10:00:00Z,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10003016,Office Supplies,Paper,"Adams ""While You Were Out"" Message Pads"
7393,7394,CA-2018-147844,2018-02-04T10:00:00Z,2018-06-04T10:00:00Z,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-AR-10001615,Office Supplies,Art,Newell 34
7394,7395,CA-2018-147844,2018-02-04T10:00:00Z,2018-06-04T10:00:00Z,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles,California,90049,West,OFF-PA-10002713,Office Supplies,Paper,"Adams Phone Message Book, 200 Message Capacity, 8 1/16” x 11”"
7395,7396,CA-2017-110975,1900-01-23T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East,FUR-TA-10002958,Furniture,Tables,"Bevis Oval Conference Table, Walnut"
7396,7397,CA-2017-110975,1900-01-23T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City,New York,10024,East,FUR-CH-10003746,Furniture,Chairs,Hon 4070 Series Pagoda Round Back Stacking Chairs
7397,7398,CA-2015-141649,1900-01-28T16:54:00Z,1900-01-28T16:54:00Z,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield,Ohio,45014,East,OFF-AP-10003217,Office Supplies,Appliances,Eureka Sanitaire  Commercial Upright
7398,7399,CA-2015-124807,2015-12-06T10:00:00Z,1900-01-13T16:54:00Z,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,OFF-PA-10001526,Office Supplies,Paper,Xerox 1949
7399,7400,CA-2015-124807,2015-12-06T10:00:00Z,1900-01-13T16:54:00Z,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago,Illinois,60610,Central,TEC-AC-10002857,Technology,Accessories,"Verbatim 25 GB 6x Blu-ray Single Layer Recordable Disc, 1/Pack"
7400,7401,CA-2017-110009,2017-08-08T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,FUR-FU-10003039,Furniture,Furnishings,"Howard Miller 11-1/2"" Diameter Grantwood Wall Clock"
7401,7402,CA-2017-110009,2017-08-08T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle,Washington,98103,West,OFF-PA-10002615,Office Supplies,Paper,"Ampad Gold Fibre Wirebound Steno Books, 6"" x 9"", Gregg Ruled"
7402,7403,CA-2018-168172,2018-06-07T10:00:00Z,2018-10-07T10:00:00Z,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City,New York,10011,East,OFF-SU-10002573,Office Supplies,Supplies,"Acme 10"" Easy Grip Assistive Scissors"
7403,7404,CA-2016-100146,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-BO-10004015,Furniture,Bookcases,"Bush Andora Bookcase, Maple/Graphite Gray Finish"
7404,7405,CA-2016-100146,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-FU-10001979,Furniture,Furnishings,Dana Halogen Swing-Arm Architect Lamp
7405,7406,CA-2016-100146,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10003833,Furniture,Chairs,Novimex Fabric Task Chair
7406,7407,CA-2016-100146,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo,California,93010,West,FUR-CH-10004495,Furniture,Chairs,"Global Leather and Oak Executive Chair, Black"
7407,7408,CA-2018-152079,1900-01-18T16:54:00Z,1900-01-19T16:54:00Z,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago,Illinois,60653,Central,OFF-LA-10001613,Office Supplies,Labels,Avery File Folder Labels
7408,7409,CA-2017-129728,1900-01-28T16:54:00Z,2017-06-05T10:00:00Z,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles,California,90032,West,FUR-FU-10003247,Furniture,Furnishings,36X48 HARDFLOOR CHAIRMAT
7409,7410,CA-2015-121769,2015-08-03T10:00:00Z,2015-12-03T10:00:00Z,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo,Ohio,43615,East,FUR-TA-10004442,Furniture,Tables,Riverside Furniture Stanwyck Manor Table Series
7410,7411,CA-2015-103058,1900-01-21T16:54:00Z,1900-01-22T16:54:00Z,First Class,AG-10270,Alejandro Grove,Consumer,United States,New York City,New York,10011,East,TEC-AC-10001314,Technology,Accessories,Case Logic 2.4GHz Wireless Keyboard
7411,7412,CA-2018-121125,1900-01-28T16:54:00Z,2018-03-05T10:00:00Z,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-PH-10001619,Technology,Phones,LG G3
7412,7413,CA-2018-121125,1900-01-28T16:54:00Z,2018-03-05T10:00:00Z,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,TEC-AC-10002323,Technology,Accessories,SanDisk Ultra 32 GB MicroSDHC Class 10 Memory Card
7413,7414,CA-2018-121125,1900-01-28T16:54:00Z,2018-03-05T10:00:00Z,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard,Oregon,97224,West,FUR-FU-10000820,Furniture,Furnishings,Tensor Brushed Steel Torchiere Floor Lamp
7414,7415,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,FUR-CH-10004287,Furniture,Chairs,SAFCO Arco Folding Chair
7415,7416,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-AC-10000474,Technology,Accessories,Kensington Expert Mouse Optical USB Trackball for PC or Mac
7416,7417,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-PH-10001494,Technology,Phones,Polycom CX600 IP Phone VoIP phone
7417,7418,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-PA-10004996,Office Supplies,Paper,"Speediset Carbonless Redi-Letter 7"" x 8 1/2"""
7418,7419,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10004318,Office Supplies,Binders,Ibico EB-19 Dual Function Manual Binding System
7419,7420,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10002574,Office Supplies,Storage,"SAFCO Commercial Wire Shelving, Black"
7420,7421,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-BI-10002353,Office Supplies,Binders,GBC VeloBind Cover Sets
7421,7422,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,OFF-ST-10003641,Office Supplies,Storage,Space Solutions Industrial Galvanized Steel Shelving.
7422,7423,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia,Pennsylvania,19134,East,TEC-MA-10001148,Technology,Machines,Okidata MB491 Multifunction Printer
7423,7424,CA-2018-135069,2018-10-03T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,OFF-AP-10000026,Office Supplies,Appliances,Tripp Lite Isotel 6 Outlet Surge Protector with Fax/Modem Protection
7424,7425,CA-2018-135069,2018-10-03T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia,Pennsylvania,19143,East,FUR-FU-10003878,Furniture,Furnishings,"Linden 10"" Round Wall Clock, Black"
7425,7426,CA-2017-101693,1900-01-23T16:54:00Z,1900-01-25T16:54:00Z,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-CH-10001146,Furniture,Chairs,"Global Value Mid-Back Manager's Chair, Gray"
7426,7427,CA-2017-101693,1900-01-23T16:54:00Z,1900-01-25T16:54:00Z,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston,Texas,77070,Central,FUR-FU-10003919,Furniture,Furnishings,Eldon Executive Woodline II Cherry Finish Desk Accessories
7427,7428,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
7428,7429,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-BI-10000309,Office Supplies,Binders,"GBC Twin Loop Wire Binding Elements, 9/16"" Spine, Black"
7429,7430,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003349,Office Supplies,Paper,Xerox 1957
7430,7431,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-PA-10003063,Office Supplies,Paper,EcoTones Memo Sheets
7431,7432,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson,Mississippi,39212,South,OFF-AP-10003971,Office Supplies,Appliances,Belkin 6 Outlet Metallic Surge Strip
7432,7433,CA-2015-161249,2015-09-07T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-FA-10004838,Office Supplies,Fasteners,"Super Bands, 12/Pack"
7433,7434,CA-2015-161249,2015-09-07T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix,Arizona,85023,West,OFF-BI-10001097,Office Supplies,Binders,Avery Hole Reinforcements
7434,7435,CA-2016-148180,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10000605,Office Supplies,Binders,"Acco Pressboard Covers with Storage Hooks, 9 1/2"" x 11"", Executive Red"
7435,7436,CA-2016-148180,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-BI-10003314,Office Supplies,Binders,Tuff Stuff Recycled Round Ring Binders
7436,7437,CA-2016-148180,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard,California,93030,West,OFF-AR-10002067,Office Supplies,Art,Newell 334
7437,7438,CA-2015-165568,1900-01-13T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle,Washington,98105,West,OFF-BI-10001031,Office Supplies,Binders,Pressboard Data Binders by Wilson Jones
7438,7439,CA-2016-145457,1900-01-22T16:54:00Z,1900-01-25T16:54:00Z,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington,Washington,98042,West,FUR-FU-10003832,Furniture,Furnishings,"Eldon Expressions Punched Metal & Wood Desk Accessories, Black & Cherry"
7439,7440,US-2018-163657,2018-02-08T10:00:00Z,2018-06-08T10:00:00Z,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,OFF-BI-10000138,Office Supplies,Binders,Acco Translucent Poly Ring Binders
7440,7441,US-2018-163657,2018-02-08T10:00:00Z,2018-06-08T10:00:00Z,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles,California,90049,West,FUR-TA-10004607,Furniture,Tables,Hon 2111 Invitation Series Straight Table
7441,7442,CA-2016-120446,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,First Class,JG-15805,John Grady,Corporate,United States,San Diego,California,92105,West,OFF-LA-10003148,Office Supplies,Labels,Avery 51
7442,7443,CA-2015-109932,2015-09-11T10:00:00Z,2015-11-11T10:00:00Z,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-PA-10001804,Office Supplies,Paper,Xerox 195
7443,7444,CA-2015-109932,2015-09-11T10:00:00Z,2015-11-11T10:00:00Z,First Class,VP-21760,Victoria Pisteka,Corporate,United States,Brownsville,Texas,78521,Central,OFF-ST-10000036,Office Supplies,Storage,"Recycled Data-Pak for Archival Bound Computer Printouts, 12-1/2 x 12-1/2 x 16"
7444,7445,CA-2018-127474,2018-03-01T10:00:00Z,2018-07-01T10:00:00Z,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001166,Office Supplies,Paper,Xerox 2
7445,7446,CA-2018-127474,2018-03-01T10:00:00Z,2018-07-01T10:00:00Z,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10001033,Office Supplies,Paper,Xerox 1893
7446,7447,CA-2018-127474,2018-03-01T10:00:00Z,2018-07-01T10:00:00Z,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,FUR-FU-10004597,Furniture,Furnishings,Eldon Cleatmat Chair Mats for Medium Pile Carpets
7447,7448,CA-2018-127474,2018-03-01T10:00:00Z,2018-07-01T10:00:00Z,Second Class,RD-19810,Ross DeVincentis,Home Office,United States,Chicago,Illinois,60610,Central,OFF-PA-10000418,Office Supplies,Paper,Xerox 189
7448,7449,CA-2018-115448,2018-11-10T10:00:00Z,1900-01-12T16:54:00Z,First Class,MH-18025,Michelle Huthwaite,Consumer,United States,Knoxville,Tennessee,37918,South,FUR-FU-10004090,Furniture,Furnishings,"Executive Impressions 14"" Contract Wall Clock"
7449,7450,CA-2018-105669,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-AR-10000390,Office Supplies,Art,Newell Chalk Holder
7450,7451,CA-2018-105669,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,FUR-CH-10003774,Furniture,Chairs,"Global Wood Trimmed Manager's Task Chair, Khaki"
7451,7452,CA-2018-105669,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,OFF-BI-10002412,Office Supplies,Binders,Wilson Jones “Snap” Scratch Pad Binder Tool for Ring Binders
7452,7453,CA-2018-105669,1900-01-15T16:54:00Z,1900-01-20T16:54:00Z,Second Class,SJ-20125,Sanjit Jacobs,Home Office,United States,Houston,Texas,77036,Central,TEC-PH-10002415,Technology,Phones,Polycom VoiceStation 500 Conference phone
7453,7454,CA-2018-134796,1900-01-23T16:54:00Z,2018-01-06T10:00:00Z,Standard Class,FM-14380,Fred McMath,Consumer,United States,Bolingbrook,Illinois,60440,Central,TEC-PH-10003505,Technology,Phones,Geemarc AmpliPOWER60
7454,7455,CA-2017-137743,1900-01-28T16:54:00Z,2017-04-07T10:00:00Z,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-LA-10003663,Office Supplies,Labels,Avery 498
7455,7456,CA-2017-137743,1900-01-28T16:54:00Z,2017-04-07T10:00:00Z,Standard Class,KH-16360,Katherine Hughes,Consumer,United States,Chicago,Illinois,60623,Central,OFF-ST-10001780,Office Supplies,Storage,Tennsco 16-Compartment Lockers with Coat Rack
7456,7457,CA-2016-137974,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,TEC-PH-10002033,Technology,Phones,Konftel 250 Conference phone - Charcoal black
7457,7458,CA-2016-137974,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,OFF-BI-10001036,Office Supplies,Binders,Cardinal EasyOpen D-Ring Binders
7458,7459,CA-2016-137974,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-FU-10001468,Furniture,Furnishings,Tenex Antistatic Computer Chair Mats
7459,7460,CA-2016-137974,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,First Class,LL-16840,Lauren Leatherbury,Consumer,United States,Waynesboro,Virginia,22980,South,FUR-BO-10001519,Furniture,Bookcases,O'Sullivan 3-Shelf Heavy-Duty Bookcases
7460,7461,US-2016-136987,2016-11-03T10:00:00Z,1900-01-12T16:54:00Z,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,TEC-CO-10001943,Technology,Copiers,Canon PC-428 Personal Copier
7461,7462,US-2016-136987,2016-11-03T10:00:00Z,1900-01-12T16:54:00Z,Second Class,AR-10540,Andy Reiter,Consumer,United States,Los Angeles,California,90004,West,OFF-PA-10003127,Office Supplies,Paper,Easy-staple paper
7462,7463,CA-2016-138485,1900-01-25T16:54:00Z,2016-01-02T10:00:00Z,Second Class,NP-18670,Nora Paige,Consumer,United States,Seattle,Washington,98105,West,TEC-AC-10002076,Technology,Accessories,Microsoft Natural Keyboard Elite
7463,7464,CA-2017-103709,2017-08-08T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-AR-10003338,Office Supplies,Art,"Eberhard Faber 3 1/2"" Golf Pencils"
7464,7465,CA-2017-103709,2017-08-08T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-PA-10004610,Office Supplies,Paper,Xerox 1900
7465,7466,CA-2017-103709,2017-08-08T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,LP-17095,Liz Preis,Consumer,United States,Visalia,California,93277,West,OFF-ST-10001272,Office Supplies,Storage,"Mini 13-1/2 Capacity Data Binder Rack, Pearl"
7466,7467,CA-2017-138282,1900-01-17T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,AH-10690,Anna Häberlin,Corporate,United States,Los Angeles,California,90008,West,OFF-AP-10001366,Office Supplies,Appliances,Staple holder
7467,7468,CA-2018-148985,2018-11-10T10:00:00Z,1900-01-13T16:54:00Z,Second Class,TB-21190,Thomas Brumley,Home Office,United States,Los Angeles,California,90045,West,FUR-FU-10001424,Furniture,Furnishings,Dax Clear Box Frame
7468,7469,CA-2015-138100,1900-01-13T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,OFF-PA-10000349,Office Supplies,Paper,Easy-staple paper
7469,7470,CA-2015-138100,1900-01-13T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,AA-10315,Alex Avila,Consumer,United States,New York City,New York,10011,East,FUR-FU-10002456,Furniture,Furnishings,"Master Caster Door Stop, Large Neon Orange"
7470,7471,CA-2016-100734,1900-01-13T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-BI-10002609,Office Supplies,Binders,Avery Hidden Tab Dividers for Binding Systems
7471,7472,CA-2016-100734,1900-01-13T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,AC-10615,Ann Chong,Corporate,United States,Philadelphia,Pennsylvania,19143,East,OFF-ST-10001522,Office Supplies,Storage,"Gould Plastics 18-Pocket Panel Bin, 34w x 5-1/4d x 20-1/2h"
7472,7473,CA-2017-139997,2017-01-06T10:00:00Z,2017-03-06T10:00:00Z,First Class,EM-14140,Eugene Moren,Home Office,United States,Lehi,Utah,84043,West,TEC-CO-10000971,Technology,Copiers,Hewlett Packard 310 Color Digital Copier
7473,7474,CA-2017-109652,2017-10-03T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,QJ-19255,Quincy Jones,Corporate,United States,Chicago,Illinois,60653,Central,OFF-AR-10000034,Office Supplies,Art,"BIC Brite Liner Grip Highlighters, Assorted, 5/Pack"
7474,7475,CA-2015-167199,2015-05-31T10:00:00Z,2015-09-30T10:00:00Z,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,FUR-CH-10004063,Furniture,Chairs,Global Deluxe High-Back Manager's Chair
7475,7476,CA-2015-167199,2015-05-31T10:00:00Z,2015-09-30T10:00:00Z,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-BI-10004632,Office Supplies,Binders,Ibico Hi-Tech Manual Binding System
7476,7477,CA-2015-167199,2015-05-31T10:00:00Z,2015-09-30T10:00:00Z,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,OFF-AR-10001662,Office Supplies,Art,Rogers Handheld Barrel Pencil Sharpener
7477,7478,CA-2015-167199,2015-05-31T10:00:00Z,2015-09-30T10:00:00Z,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004977,Technology,Phones,GE 30524EE4
7478,7479,CA-2015-167199,2015-05-31T10:00:00Z,2015-09-30T10:00:00Z,Standard Class,ME-17320,Maria Etezadi,Home Office,United States,Henderson,Kentucky,42420,South,TEC-PH-10004539,Technology,Phones,Wireless Extenders zBoost YX545 SOHO Signal Booster
