Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name,Segment,Country,City
7258,CA-2017-152730,1900-01-28T16:54:00Z,2017-04-05T10:00:00Z,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior
7259,CA-2017-152730,1900-01-28T16:54:00Z,2017-04-05T10:00:00Z,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior
7260,CA-2017-152730,1900-01-28T16:54:00Z,2017-04-05T10:00:00Z,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior
7261,CA-2017-152730,1900-01-28T16:54:00Z,2017-04-05T10:00:00Z,Standard Class,EM-14140,Eugene Moren,Home Office,United States,Superior
7262,CA-2018-137001,2018-10-05T10:00:00Z,1900-01-11T16:54:00Z,Second Class,GZ-14545,George Zrebassa,Corporate,United States,Thousand Oaks
7263,CA-2018-156363,1900-01-20T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia
7264,CA-2018-156363,1900-01-20T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,ML-17395,Marina Lichtenstein,Corporate,United States,Philadelphia
7265,CA-2018-122056,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,PG-18895,Paul Gonzalez,Consumer,United States,Springfield
7266,US-2015-143721,1900-01-21T16:54:00Z,1900-01-24T16:54:00Z,Second Class,DK-12835,Damala Kotsonis,Corporate,United States,Houston
7267,CA-2018-122987,1900-01-14T16:54:00Z,1900-01-14T16:54:00Z,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia
7268,CA-2018-122987,1900-01-14T16:54:00Z,1900-01-14T16:54:00Z,Same Day,SJ-20215,Sarah Jordon,Consumer,United States,Columbia
7269,CA-2017-133368,1900-01-12T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord
7270,CA-2017-133368,1900-01-12T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,AG-10675,Anna Gayman,Consumer,United States,Concord
7271,CA-2017-123337,1900-01-14T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose
7272,CA-2017-123337,1900-01-14T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,KD-16495,Keith Dawkins,Corporate,United States,San Jose
7273,US-2017-150357,2017-10-09T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro
7274,US-2017-150357,2017-10-09T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,EB-13975,Erica Bern,Corporate,United States,Greensboro
7275,CA-2016-144519,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena
7276,CA-2016-144519,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,AW-10930,Arthur Wiediger,Home Office,United States,Helena
7277,CA-2015-120670,2015-02-10T10:00:00Z,2015-06-10T10:00:00Z,Standard Class,JK-16120,Julie Kriz,Home Office,United States,Fort Lauderdale
7278,CA-2017-157217,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco
7279,CA-2017-157217,1900-01-17T16:54:00Z,1900-01-19T16:54:00Z,First Class,TC-21535,Tracy Collins,Home Office,United States,San Francisco
7280,CA-2017-108224,1900-01-12T16:54:00Z,1900-01-12T16:54:00Z,Same Day,TH-21235,Tiffany House,Corporate,United States,Yuma
7281,CA-2016-162782,1900-01-19T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,PW-19240,Pierre Wener,Consumer,United States,Columbia
7282,CA-2018-159282,1900-01-14T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,GH-14410,Gary Hansen,Home Office,United States,Yuma
7283,CA-2018-155936,1900-01-20T16:54:00Z,1900-01-27T16:54:00Z,Standard Class,JK-15730,Joe Kamberova,Consumer,United States,Chicago
7284,CA-2018-169439,2018-09-08T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,LC-17140,Logan Currie,Consumer,United States,Cleveland
7285,CA-2018-169439,2018-09-08T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,LC-17140,Logan Currie,Consumer,United States,Cleveland
7286,CA-2018-151183,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,BK-11260,Berenike Kampe,Consumer,United States,San Francisco
7287,CA-2017-149965,1900-01-18T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City
7288,CA-2017-149965,1900-01-18T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,BS-11365,Bill Shonely,Corporate,United States,Oklahoma City
7289,CA-2015-158281,2015-02-08T10:00:00Z,2015-07-08T10:00:00Z,Standard Class,AG-10525,Andy Gerbode,Corporate,United States,Houston
7290,CA-2017-153661,1900-01-28T16:54:00Z,1900-01-29T16:54:00Z,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco
7291,CA-2017-153661,1900-01-28T16:54:00Z,1900-01-29T16:54:00Z,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco
7292,CA-2017-153661,1900-01-28T16:54:00Z,1900-01-29T16:54:00Z,First Class,SC-20725,Steven Cartwright,Consumer,United States,San Francisco
7293,CA-2018-109183,2018-04-11T10:00:00Z,2018-09-11T10:00:00Z,Standard Class,LR-16915,Lena Radford,Consumer,United States,Nashville
7294,CA-2017-113656,1900-01-21T16:54:00Z,1900-01-27T16:54:00Z,Standard Class,CB-12415,Christy Brittain,Consumer,United States,Los Angeles
7295,CA-2016-148964,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,RD-19900,Ruben Dartt,Consumer,United States,Bellevue
7296,CA-2015-111899,2015-04-04T10:00:00Z,2015-05-04T10:00:00Z,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston
7297,CA-2015-111899,2015-04-04T10:00:00Z,2015-05-04T10:00:00Z,First Class,NC-18340,Nat Carroll,Consumer,United States,Houston
7298,CA-2016-101126,2016-10-01T10:00:00Z,1900-01-12T16:54:00Z,Second Class,NB-18655,Nona Balk,Corporate,United States,Philadelphia
7299,CA-2015-163468,1900-01-16T16:54:00Z,1900-01-19T16:54:00Z,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines
7300,CA-2015-163468,1900-01-16T16:54:00Z,1900-01-19T16:54:00Z,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines
7301,CA-2015-163468,1900-01-16T16:54:00Z,1900-01-19T16:54:00Z,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines
7302,CA-2015-163468,1900-01-16T16:54:00Z,1900-01-19T16:54:00Z,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines
7303,CA-2015-163468,1900-01-16T16:54:00Z,1900-01-19T16:54:00Z,First Class,JK-15730,Joe Kamberova,Consumer,United States,Des Plaines
7304,US-2018-117450,2018-04-08T10:00:00Z,2018-08-08T10:00:00Z,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach
7305,US-2018-117450,2018-04-08T10:00:00Z,2018-08-08T10:00:00Z,Standard Class,DO-13645,Doug O'Connell,Consumer,United States,Boynton Beach
7306,CA-2015-137274,1900-01-27T16:54:00Z,2015-02-03T10:00:00Z,Standard Class,MG-18145,Mike Gockenbach,Consumer,United States,Plano
7307,CA-2017-144092,2017-05-10T10:00:00Z,2017-07-10T10:00:00Z,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose
7308,CA-2017-144092,2017-05-10T10:00:00Z,2017-07-10T10:00:00Z,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose
7309,CA-2017-144092,2017-05-10T10:00:00Z,2017-07-10T10:00:00Z,Second Class,LH-17155,Logan Haushalter,Consumer,United States,San Jose
7310,CA-2018-112172,2018-10-05T10:00:00Z,1900-01-12T16:54:00Z,Second Class,MM-18280,Muhammed MacIntyre,Corporate,United States,New York City
7311,CA-2016-121699,2016-10-07T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,BD-11320,Bill Donatelli,Consumer,United States,Detroit
7312,CA-2016-162761,2016-09-09T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami
7313,CA-2016-162761,2016-09-09T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami
7314,CA-2016-162761,2016-09-09T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,SC-20575,Sonia Cooley,Consumer,United States,Miami
7315,CA-2017-121377,1900-01-26T16:54:00Z,2017-02-05T10:00:00Z,Standard Class,TN-21040,Tanja Norvell,Home Office,United States,Park Ridge
7316,CA-2018-115322,2018-11-04T10:00:00Z,1900-01-14T16:54:00Z,Second Class,ZC-21910,Zuschuss Carroll,Consumer,United States,New York City
7317,CA-2017-132066,1900-01-14T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,NB-18655,Nona Balk,Corporate,United States,New York City
7318,CA-2018-158120,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro
7319,CA-2018-158120,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,KH-16330,Katharine Harms,Corporate,United States,Hillsboro
7320,CA-2018-100097,1900-01-24T16:54:00Z,1900-01-27T16:54:00Z,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City
7321,CA-2018-100097,1900-01-24T16:54:00Z,1900-01-27T16:54:00Z,Second Class,MN-17935,Michael Nguyen,Consumer,United States,New York City
7322,CA-2018-167626,2018-03-08T10:00:00Z,2018-07-08T10:00:00Z,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago
7323,CA-2018-167626,2018-03-08T10:00:00Z,2018-07-08T10:00:00Z,Standard Class,MY-18295,Muhammed Yedwab,Corporate,United States,Chicago
7324,US-2018-126053,2018-05-11T10:00:00Z,2018-08-11T10:00:00Z,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City
7325,US-2018-126053,2018-05-11T10:00:00Z,2018-08-11T10:00:00Z,First Class,CS-11950,Carlos Soltero,Consumer,United States,New York City
7326,US-2018-128447,2018-10-10T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco
7327,US-2018-128447,2018-10-10T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,MC-17845,Michael Chen,Consumer,United States,Pasco
7328,US-2015-131275,1900-01-16T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank
7329,US-2015-131275,1900-01-16T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank
7330,US-2015-131275,1900-01-16T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,SC-20050,Sample Company A,Home Office,United States,Burbank
7331,CA-2017-149349,2017-12-10T10:00:00Z,1900-01-11T16:54:00Z,First Class,SP-20650,Stephanie Phelps,Corporate,United States,Chicago
7332,CA-2018-115119,1900-01-24T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster
7333,CA-2018-115119,1900-01-24T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,SC-20440,Shaun Chance,Corporate,United States,Lancaster
7334,CA-2016-125563,2016-11-03T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa
7335,CA-2016-125563,2016-11-03T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,PR-18880,Patrick Ryan,Consumer,United States,Tampa
7336,CA-2016-113152,1900-01-23T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City
7337,CA-2016-113152,1900-01-23T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,JK-15625,Jim Karlsson,Consumer,United States,New York City
7338,CA-2018-165155,1900-01-19T16:54:00Z,1900-01-21T16:54:00Z,First Class,BM-11575,Brendan Murry,Corporate,United States,Los Angeles
7339,CA-2015-163412,1900-01-18T16:54:00Z,1900-01-21T16:54:00Z,Second Class,SM-20950,Suzanne McNair,Corporate,United States,New York City
7340,CA-2016-159590,1900-01-16T16:54:00Z,1900-01-19T16:54:00Z,First Class,KC-16255,Karen Carlisle,Corporate,United States,New York City
7341,CA-2015-116190,1900-01-24T16:54:00Z,2015-01-07T10:00:00Z,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta
7342,CA-2015-116190,1900-01-24T16:54:00Z,2015-01-07T10:00:00Z,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta
7343,CA-2015-116190,1900-01-24T16:54:00Z,2015-01-07T10:00:00Z,Standard Class,SG-20470,Sheri Gordon,Consumer,United States,Atlanta
7344,CA-2015-168473,1900-01-24T16:54:00Z,2015-12-31T10:00:00Z,Standard Class,TB-21520,Tracy Blumstein,Consumer,United States,New York City
7345,CA-2018-168389,2018-11-11T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville
7346,CA-2018-168389,2018-11-11T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville
7347,CA-2018-168389,2018-11-11T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville
7348,CA-2018-168389,2018-11-11T10:00:00Z,1900-01-15T16:54:00Z,Standard Class,DV-13045,Darrin Van Huff,Corporate,United States,Jacksonville
7349,CA-2015-130421,2015-03-02T10:00:00Z,2015-07-02T10:00:00Z,Standard Class,SC-20020,Sam Craven,Consumer,United States,Houston
7350,CA-2018-142125,1900-01-19T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee
7351,CA-2018-142125,1900-01-19T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,JB-15400,Jennifer Braxton,Corporate,United States,Milwaukee
7352,CA-2018-141138,2018-10-10T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,GH-14425,Gary Hwang,Consumer,United States,Modesto
7353,CA-2018-152135,1900-01-14T16:54:00Z,1900-01-16T16:54:00Z,Second Class,MG-17650,Matthew Grinstein,Home Office,United States,Lakewood
7354,CA-2017-151974,1900-01-20T16:54:00Z,1900-01-27T16:54:00Z,Standard Class,RD-19660,Robert Dilbeck,Home Office,United States,Philadelphia
7355,CA-2018-154102,2018-06-01T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,SN-20560,Skye Norling,Home Office,United States,San Francisco
7356,CA-2016-139780,1900-01-29T16:54:00Z,2017-01-31T10:00:00Z,Second Class,AH-10690,Anna Häberlin,Corporate,United States,Detroit
7357,CA-2017-114748,2017-09-09T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix
7358,CA-2017-114748,2017-09-09T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,MZ-17335,Maria Zettner,Home Office,United States,Phoenix
7359,US-2015-115189,1900-01-28T16:54:00Z,2016-02-29T10:00:00Z,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia
7360,US-2015-115189,1900-01-28T16:54:00Z,2016-02-29T10:00:00Z,Second Class,AR-10345,Alex Russell,Corporate,United States,Philadelphia
7361,CA-2017-163594,2017-12-03T10:00:00Z,1900-01-12T16:54:00Z,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles
7362,CA-2017-163594,2017-12-03T10:00:00Z,1900-01-12T16:54:00Z,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles
7363,CA-2017-163594,2017-12-03T10:00:00Z,1900-01-12T16:54:00Z,First Class,JF-15295,Jason Fortune-,Consumer,United States,Los Angeles
7364,CA-2017-127243,1900-01-26T16:54:00Z,2017-04-11T10:00:00Z,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia
7365,CA-2017-127243,1900-01-26T16:54:00Z,2017-04-11T10:00:00Z,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia
7366,CA-2017-127243,1900-01-26T16:54:00Z,2017-04-11T10:00:00Z,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia
7367,CA-2017-127243,1900-01-26T16:54:00Z,2017-04-11T10:00:00Z,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia
7368,CA-2017-127243,1900-01-26T16:54:00Z,2017-04-11T10:00:00Z,Standard Class,DS-13180,David Smith,Corporate,United States,Philadelphia
7369,CA-2018-161851,1900-01-13T16:54:00Z,1900-01-15T16:54:00Z,First Class,BP-11095,Bart Pistole,Corporate,United States,Miami
7370,CA-2016-110345,2016-09-02T10:00:00Z,2016-11-02T10:00:00Z,Second Class,TG-21310,Toby Gnade,Consumer,United States,Raleigh
7371,CA-2015-107769,1900-01-26T16:54:00Z,2015-01-10T10:00:00Z,Standard Class,BT-11395,Bill Tyler,Corporate,United States,Garden City
7372,US-2018-123862,2018-06-30T10:00:00Z,2018-08-31T10:00:00Z,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach
7373,US-2018-123862,2018-06-30T10:00:00Z,2018-08-31T10:00:00Z,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach
7374,US-2018-123862,2018-06-30T10:00:00Z,2018-08-31T10:00:00Z,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach
7375,US-2018-123862,2018-06-30T10:00:00Z,2018-08-31T10:00:00Z,Second Class,JF-15190,Jamie Frazer,Consumer,United States,Long Beach
7376,CA-2018-100580,1900-01-11T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,MK-17905,Michael Kennedy,Corporate,United States,San Diego
7377,US-2018-145597,2018-02-10T10:00:00Z,2018-05-10T10:00:00Z,First Class,GG-14650,Greg Guthrie,Corporate,United States,Bloomington
7378,CA-2015-132787,1900-01-17T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,MC-18130,Mike Caudle,Corporate,United States,Seattle
7379,CA-2016-136224,1900-01-29T16:54:00Z,1900-01-29T16:54:00Z,Same Day,ML-18265,Muhammed Lee,Consumer,United States,Fayetteville
7380,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7381,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7382,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7383,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7384,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7385,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7386,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7387,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7388,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7389,CA-2017-105732,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,AG-10270,Alejandro Grove,Consumer,United States,Omaha
7390,CA-2018-108035,1900-01-27T16:54:00Z,2018-03-11T10:00:00Z,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga
7391,CA-2018-108035,1900-01-27T16:54:00Z,2018-03-11T10:00:00Z,Standard Class,TT-21070,Ted Trevino,Consumer,United States,Chattanooga
7392,CA-2018-160031,2018-04-11T10:00:00Z,2018-07-11T10:00:00Z,Second Class,LT-16765,Larry Tron,Consumer,United States,Fairfield
7393,CA-2018-147844,2018-02-04T10:00:00Z,2018-06-04T10:00:00Z,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles
7394,CA-2018-147844,2018-02-04T10:00:00Z,2018-06-04T10:00:00Z,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles
7395,CA-2018-147844,2018-02-04T10:00:00Z,2018-06-04T10:00:00Z,Standard Class,DD-13570,Dorothy Dickinson,Consumer,United States,Los Angeles
7396,CA-2017-110975,1900-01-23T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City
7397,CA-2017-110975,1900-01-23T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,DB-12970,Darren Budd,Corporate,United States,New York City
7398,CA-2015-141649,1900-01-28T16:54:00Z,1900-01-28T16:54:00Z,Same Day,DM-12955,Dario Medina,Corporate,United States,Fairfield
7399,CA-2015-124807,2015-12-06T10:00:00Z,1900-01-13T16:54:00Z,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago
7400,CA-2015-124807,2015-12-06T10:00:00Z,1900-01-13T16:54:00Z,Second Class,ME-17725,Max Engle,Consumer,United States,Chicago
7401,CA-2017-110009,2017-08-08T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle
7402,CA-2017-110009,2017-08-08T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,TR-21325,Toby Ritter,Consumer,United States,Seattle
7403,CA-2018-168172,2018-06-07T10:00:00Z,2018-10-07T10:00:00Z,Standard Class,SH-20395,Shahid Hopkins,Consumer,United States,New York City
7404,CA-2016-100146,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo
7405,CA-2016-100146,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo
7406,CA-2016-100146,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo
7407,CA-2016-100146,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,CB-12535,Claudia Bergmann,Corporate,United States,Camarillo
7408,CA-2018-152079,1900-01-18T16:54:00Z,1900-01-19T16:54:00Z,First Class,ML-17410,Maris LaWare,Consumer,United States,Chicago
7409,CA-2017-129728,1900-01-28T16:54:00Z,2017-06-05T10:00:00Z,Standard Class,JG-15310,Jason Gross,Corporate,United States,Los Angeles
7410,CA-2015-121769,2015-08-03T10:00:00Z,2015-12-03T10:00:00Z,Standard Class,JS-15880,John Stevenson,Consumer,United States,Toledo
7411,CA-2015-103058,1900-01-21T16:54:00Z,1900-01-22T16:54:00Z,First Class,AG-10270,Alejandro Grove,Consumer,United States,New York City
7412,CA-2018-121125,1900-01-28T16:54:00Z,2018-03-05T10:00:00Z,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard
7413,CA-2018-121125,1900-01-28T16:54:00Z,2018-03-05T10:00:00Z,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard
7414,CA-2018-121125,1900-01-28T16:54:00Z,2018-03-05T10:00:00Z,Standard Class,MG-17890,Michael Granlund,Home Office,United States,Tigard
7415,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia
7416,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia
7417,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia
7418,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia
7419,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia
7420,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia
7421,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia
7422,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia
7423,US-2017-114013,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,SC-20770,Stewart Carmichael,Corporate,United States,Philadelphia
7424,CA-2018-135069,2018-10-03T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia
7425,CA-2018-135069,2018-10-03T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,BS-11755,Bruce Stewart,Consumer,United States,Philadelphia
7426,CA-2017-101693,1900-01-23T16:54:00Z,1900-01-25T16:54:00Z,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston
7427,CA-2017-101693,1900-01-23T16:54:00Z,1900-01-25T16:54:00Z,Second Class,LC-17140,Logan Currie,Consumer,United States,Houston
7428,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson
7429,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson
7430,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson
7431,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson
7432,US-2015-164763,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,MH-17440,Mark Haberlin,Corporate,United States,Jackson
7433,CA-2015-161249,2015-09-07T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix
7434,CA-2015-161249,2015-09-07T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,RD-19720,Roger Demir,Consumer,United States,Phoenix
7435,CA-2016-148180,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard
7436,CA-2016-148180,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard
7437,CA-2016-148180,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BP-11095,Bart Pistole,Corporate,United States,Oxnard
7438,CA-2015-165568,1900-01-13T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,BF-11020,Barry Französisch,Corporate,United States,Seattle
7439,CA-2016-145457,1900-01-22T16:54:00Z,1900-01-25T16:54:00Z,Second Class,CP-12085,Cathy Prescott,Corporate,United States,Covington
7440,US-2018-163657,2018-02-08T10:00:00Z,2018-06-08T10:00:00Z,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles
7441,US-2018-163657,2018-02-08T10:00:00Z,2018-06-08T10:00:00Z,Standard Class,JL-15235,Janet Lee,Consumer,United States,Los Angeles
