,Row ID,Order ID,Order Date,Ship Date,Ship Mode,Customer ID,Customer Name
8114,8115,CA-2018-144820,2018-03-09T10:00:00Z,2018-07-09T10:00:00Z,Second Class,LW-16825,Laurel Workman
8115,8116,CA-2018-101014,1900-01-27T16:54:00Z,2018-04-08T10:00:00Z,Standard Class,RW-19540,Rick Wilson
8116,8117,CA-2018-105543,1900-01-22T16:54:00Z,1900-01-22T16:54:00Z,Same Day,BG-11695,Brooke Gillingham
8117,8118,US-2018-113201,1900-01-28T16:54:00Z,2018-05-06T10:00:00Z,Standard Class,TT-21220,Thomas Thornton
8118,8119,US-2018-106551,1900-01-20T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,EB-13930,Eric Barreto
8119,8120,CA-2017-116722,2017-11-10T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,LP-17080,Liz Pelletier
8120,8121,CA-2017-116722,2017-11-10T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,LP-17080,Liz Pelletier
8121,8122,CA-2017-116722,2017-11-10T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,LP-17080,Liz Pelletier
8122,8123,CA-2015-138128,2015-09-11T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,FP-14320,Frank Preis
8123,8124,CA-2015-138128,2015-09-11T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,FP-14320,Frank Preis
8124,8125,US-2018-150070,2018-07-08T10:00:00Z,2018-12-08T10:00:00Z,Standard Class,JA-15970,Joseph Airdo
8125,8126,CA-2016-137064,2016-06-01T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,TS-21655,Trudy Schmidt
8126,8127,CA-2016-137064,2016-06-01T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,TS-21655,Trudy Schmidt
8127,8128,CA-2016-137064,2016-06-01T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,TS-21655,Trudy Schmidt
8128,8129,CA-2018-157350,1900-01-24T16:54:00Z,2018-01-08T10:00:00Z,Standard Class,DP-13000,Darren Powers
8129,8130,CA-2015-127866,1900-01-18T16:54:00Z,1900-01-21T16:54:00Z,First Class,JD-15895,Jonathan Doherty
8130,8131,CA-2015-127866,1900-01-18T16:54:00Z,1900-01-21T16:54:00Z,First Class,JD-15895,Jonathan Doherty
8131,8132,CA-2015-127866,1900-01-18T16:54:00Z,1900-01-21T16:54:00Z,First Class,JD-15895,Jonathan Doherty
8132,8133,CA-2015-127866,1900-01-18T16:54:00Z,1900-01-21T16:54:00Z,First Class,JD-15895,Jonathan Doherty
8133,8134,CA-2016-131352,2016-08-09T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,GH-14485,Gene Hale
8134,8135,CA-2016-121776,1900-01-14T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,RD-19585,Rob Dowd
8135,8136,CA-2016-121776,1900-01-14T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,RD-19585,Rob Dowd
8136,8137,CA-2017-118073,2017-12-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,CS-12490,Cindy Schnelling
8137,8138,CA-2015-103219,2015-09-10T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,BF-11215,Benjamin Farhat
8138,8139,CA-2017-102561,1900-01-16T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,NK-18490,Neil Knudson
8139,8140,CA-2017-102561,1900-01-16T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,NK-18490,Neil Knudson
8140,8141,CA-2017-102561,1900-01-16T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,NK-18490,Neil Knudson
8141,8142,CA-2017-100993,2017-05-01T10:00:00Z,2017-10-01T10:00:00Z,Standard Class,AZ-10750,Annie Zypern
8142,8143,CA-2017-100993,2017-05-01T10:00:00Z,2017-10-01T10:00:00Z,Standard Class,AZ-10750,Annie Zypern
8143,8144,CA-2017-100993,2017-05-01T10:00:00Z,2017-10-01T10:00:00Z,Standard Class,AZ-10750,Annie Zypern
8144,8145,CA-2017-100993,2017-05-01T10:00:00Z,2017-10-01T10:00:00Z,Standard Class,AZ-10750,Annie Zypern
8145,8146,US-2015-112949,1900-01-18T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,Co-12640,Corey-Lock
8146,8147,US-2015-112949,1900-01-18T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,Co-12640,Corey-Lock
8147,8148,US-2018-146822,2018-09-05T10:00:00Z,1900-01-12T16:54:00Z,Standard Class,AG-10675,Anna Gayman
8148,8149,US-2017-131058,1900-01-25T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,EM-14140,Eugene Moren
8149,8150,CA-2015-167997,1900-01-24T16:54:00Z,1900-01-27T16:54:00Z,First Class,CA-11965,Carol Adams
8150,8151,CA-2015-167997,1900-01-24T16:54:00Z,1900-01-27T16:54:00Z,First Class,CA-11965,Carol Adams
8151,8152,CA-2018-140151,1900-01-21T16:54:00Z,1900-01-23T16:54:00Z,First Class,RB-19360,Raymond Buch
8152,8153,CA-2018-140151,1900-01-21T16:54:00Z,1900-01-23T16:54:00Z,First Class,RB-19360,Raymond Buch
8153,8154,CA-2018-140151,1900-01-21T16:54:00Z,1900-01-23T16:54:00Z,First Class,RB-19360,Raymond Buch
8154,8155,US-2018-143770,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,RD-19720,Roger Demir
8155,8156,US-2018-143770,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,RD-19720,Roger Demir
8156,8157,CA-2017-131296,2017-04-09T10:00:00Z,2017-09-09T10:00:00Z,Standard Class,MS-17830,Melanie Seite
8157,8158,CA-2017-103464,1900-01-16T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,PG-18820,Patrick Gardner
8158,8159,CA-2018-136238,1900-01-24T16:54:00Z,2018-12-31T10:00:00Z,Standard Class,KB-16240,Karen Bern
8159,8160,CA-2017-120803,2017-09-02T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,RB-19465,Rick Bensley
8160,8161,CA-2017-134138,1900-01-14T16:54:00Z,1900-01-18T16:54:00Z,Standard Class,JD-15790,John Dryer
8161,8162,CA-2016-120915,1900-01-26T16:54:00Z,2016-03-09T10:00:00Z,Second Class,JJ-15445,Jennifer Jackson
8162,8163,CA-2016-120915,1900-01-26T16:54:00Z,2016-03-09T10:00:00Z,Second Class,JJ-15445,Jennifer Jackson
8163,8164,CA-2016-168207,2016-02-10T10:00:00Z,2016-06-10T10:00:00Z,Standard Class,LT-17110,Liz Thompson
8164,8165,CA-2016-168207,2016-02-10T10:00:00Z,2016-06-10T10:00:00Z,Standard Class,LT-17110,Liz Thompson
8165,8166,CA-2016-168207,2016-02-10T10:00:00Z,2016-06-10T10:00:00Z,Standard Class,LT-17110,Liz Thompson
8166,8167,CA-2016-168207,2016-02-10T10:00:00Z,2016-06-10T10:00:00Z,Standard Class,LT-17110,Liz Thompson
8167,8168,CA-2017-144148,1900-01-29T16:54:00Z,2017-05-07T10:00:00Z,Standard Class,AH-10690,Anna Häberlin
8168,8169,CA-2018-107174,2018-06-10T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,AB-10060,Adam Bellavance
8169,8170,CA-2018-107174,2018-06-10T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,AB-10060,Adam Bellavance
8170,8171,CA-2018-107174,2018-06-10T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,AB-10060,Adam Bellavance
8171,8172,CA-2017-146150,1900-01-12T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,FM-14380,Fred McMath
8172,8173,CA-2015-114125,2015-09-06T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,GH-14410,Gary Hansen
8173,8174,CA-2015-114125,2015-09-06T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,GH-14410,Gary Hansen
8174,8175,CA-2015-114125,2015-09-06T10:00:00Z,1900-01-11T16:54:00Z,Standard Class,GH-14410,Gary Hansen
8175,8176,CA-2017-114944,1900-01-28T16:54:00Z,2017-04-01T10:00:00Z,Standard Class,HE-14800,Harold Engle
8176,8177,CA-2017-135965,1900-01-20T16:54:00Z,1900-01-23T16:54:00Z,First Class,SZ-20035,Sam Zeldin
8177,8178,CA-2018-149699,1900-01-20T16:54:00Z,1900-01-22T16:54:00Z,First Class,CM-12115,Chad McGuire
8178,8179,CA-2017-166429,2017-02-08T10:00:00Z,2017-08-08T10:00:00Z,Standard Class,TG-21310,Toby Gnade
8179,8180,CA-2016-112767,2016-02-07T10:00:00Z,2016-06-07T10:00:00Z,Standard Class,DK-12985,Darren Koutras
8180,8181,CA-2016-119879,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,SS-20410,Shahid Shariari
8181,8182,CA-2016-119879,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,SS-20410,Shahid Shariari
8182,8183,CA-2018-155642,1900-01-16T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,BM-11575,Brendan Murry
8183,8184,CA-2018-155642,1900-01-16T16:54:00Z,1900-01-20T16:54:00Z,Standard Class,BM-11575,Brendan Murry
8184,8185,US-2018-101721,1900-01-21T16:54:00Z,1900-01-25T16:54:00Z,Standard Class,MY-17380,Maribeth Yedwab
8185,8186,CA-2016-136728,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Second Class,AG-10900,Arthur Gainer
8186,8187,CA-2016-136728,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Second Class,AG-10900,Arthur Gainer
8187,8188,CA-2017-127194,2017-10-11T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,BW-11110,Bart Watters
8188,8189,CA-2016-140375,2016-02-09T10:00:00Z,2016-05-09T10:00:00Z,Second Class,SG-20470,Sheri Gordon
8189,8190,CA-2016-140375,2016-02-09T10:00:00Z,2016-05-09T10:00:00Z,Second Class,SG-20470,Sheri Gordon
8190,8191,US-2018-155866,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,CC-12370,Christopher Conant
8191,8192,US-2018-155866,1900-01-15T16:54:00Z,1900-01-19T16:54:00Z,Standard Class,CC-12370,Christopher Conant
8192,8193,CA-2016-141327,1900-01-28T16:54:00Z,2016-03-11T10:00:00Z,First Class,LR-16915,Lena Radford
8193,8194,CA-2016-141327,1900-01-28T16:54:00Z,2016-03-11T10:00:00Z,First Class,LR-16915,Lena Radford
8194,8195,CA-2016-141327,1900-01-28T16:54:00Z,2016-03-11T10:00:00Z,First Class,LR-16915,Lena Radford
8195,8196,CA-2016-136700,2016-06-11T10:00:00Z,2016-11-11T10:00:00Z,Second Class,DB-13120,David Bremer
8196,8197,CA-2018-102736,2018-05-08T10:00:00Z,2018-09-08T10:00:00Z,Standard Class,LP-17095,Liz Preis
8197,8198,CA-2018-102736,2018-05-08T10:00:00Z,2018-09-08T10:00:00Z,Standard Class,LP-17095,Liz Preis
8198,8199,CA-2018-102736,2018-05-08T10:00:00Z,2018-09-08T10:00:00Z,Standard Class,LP-17095,Liz Preis
8199,8200,CA-2018-125269,1900-01-22T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,AF-10870,Art Ferguson
8200,8201,CA-2018-125269,1900-01-22T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,AF-10870,Art Ferguson
8201,8202,CA-2016-114811,2016-08-10T10:00:00Z,2016-08-10T10:00:00Z,Same Day,KD-16495,Keith Dawkins
8202,8203,CA-2016-114811,2016-08-10T10:00:00Z,2016-08-10T10:00:00Z,Same Day,KD-16495,Keith Dawkins
8203,8204,CA-2016-114811,2016-08-10T10:00:00Z,2016-08-10T10:00:00Z,Same Day,KD-16495,Keith Dawkins
8204,8205,CA-2016-114811,2016-08-10T10:00:00Z,2016-08-10T10:00:00Z,Same Day,KD-16495,Keith Dawkins
8205,8206,CA-2016-114811,2016-08-10T10:00:00Z,2016-08-10T10:00:00Z,Same Day,KD-16495,Keith Dawkins
8206,8207,CA-2016-122266,1900-01-24T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,SA-20830,Sue Ann Reed
8207,8208,CA-2016-122266,1900-01-24T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,SA-20830,Sue Ann Reed
8208,8209,CA-2016-141565,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,BG-11035,Barry Gonzalez
8209,8210,CA-2016-141565,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,BG-11035,Barry Gonzalez
8210,8211,CA-2018-128769,2018-07-08T10:00:00Z,2018-12-08T10:00:00Z,Standard Class,DM-12955,Dario Medina
8211,8212,CA-2017-116337,2017-07-10T10:00:00Z,2017-12-10T10:00:00Z,Standard Class,MC-17845,Michael Chen
8212,8213,CA-2017-116337,2017-07-10T10:00:00Z,2017-12-10T10:00:00Z,Standard Class,MC-17845,Michael Chen
8213,8214,CA-2016-120845,1900-01-23T16:54:00Z,2016-02-09T10:00:00Z,Standard Class,ML-17395,Marina Lichtenstein
8214,8215,CA-2016-120845,1900-01-23T16:54:00Z,2016-02-09T10:00:00Z,Standard Class,ML-17395,Marina Lichtenstein
8215,8216,CA-2016-120845,1900-01-23T16:54:00Z,2016-02-09T10:00:00Z,Standard Class,ML-17395,Marina Lichtenstein
8216,8217,CA-2016-120845,1900-01-23T16:54:00Z,2016-02-09T10:00:00Z,Standard Class,ML-17395,Marina Lichtenstein
8217,8218,CA-2015-120775,2015-03-09T10:00:00Z,2015-07-09T10:00:00Z,Standard Class,RD-19930,Russell D'Ascenzo
8218,8219,CA-2015-120775,2015-03-09T10:00:00Z,2015-07-09T10:00:00Z,Standard Class,RD-19930,Russell D'Ascenzo
8219,8220,CA-2015-120775,2015-03-09T10:00:00Z,2015-07-09T10:00:00Z,Standard Class,RD-19930,Russell D'Ascenzo
8220,8221,CA-2015-120775,2015-03-09T10:00:00Z,2015-07-09T10:00:00Z,Standard Class,RD-19930,Russell D'Ascenzo
8221,8222,CA-2015-120775,2015-03-09T10:00:00Z,2015-07-09T10:00:00Z,Standard Class,RD-19930,Russell D'Ascenzo
8222,8223,CA-2015-152905,1900-01-16T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,AB-10015,Aaron Bergman
8223,8224,CA-2017-104633,2017-12-05T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,EA-14035,Erin Ashbrook
8224,8225,CA-2017-104633,2017-12-05T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,EA-14035,Erin Ashbrook
8225,8226,CA-2018-104136,2018-01-10T10:00:00Z,2018-04-10T10:00:00Z,Second Class,SF-20065,Sandra Flanagan
8226,8227,CA-2018-104136,2018-01-10T10:00:00Z,2018-04-10T10:00:00Z,Second Class,SF-20065,Sandra Flanagan
8227,8228,CA-2017-123050,2017-04-03T10:00:00Z,2017-08-03T10:00:00Z,Second Class,BC-11125,Becky Castell
8228,8229,CA-2017-123050,2017-04-03T10:00:00Z,2017-08-03T10:00:00Z,Second Class,BC-11125,Becky Castell
8229,8230,CA-2017-123050,2017-04-03T10:00:00Z,2017-08-03T10:00:00Z,Second Class,BC-11125,Becky Castell
8230,8231,CA-2017-162355,1900-01-28T16:54:00Z,2017-02-06T10:00:00Z,Second Class,PF-19165,Philip Fox
8231,8232,CA-2017-162355,1900-01-28T16:54:00Z,2017-02-06T10:00:00Z,Second Class,PF-19165,Philip Fox
8232,8233,CA-2015-158225,1900-01-20T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,SE-20110,Sanjit Engle
8233,8234,CA-2015-158225,1900-01-20T16:54:00Z,1900-01-26T16:54:00Z,Standard Class,SE-20110,Sanjit Engle
8234,8235,CA-2018-102204,2018-01-04T10:00:00Z,2018-06-04T10:00:00Z,Standard Class,CJ-12010,Caroline Jumper
8235,8236,CA-2018-102204,2018-01-04T10:00:00Z,2018-06-04T10:00:00Z,Standard Class,CJ-12010,Caroline Jumper
8236,8237,CA-2018-102204,2018-01-04T10:00:00Z,2018-06-04T10:00:00Z,Standard Class,CJ-12010,Caroline Jumper
8237,8238,CA-2018-103065,1900-01-18T16:54:00Z,1900-01-18T16:54:00Z,Same Day,PT-19090,Pete Takahito
8238,8239,CA-2018-103065,1900-01-18T16:54:00Z,1900-01-18T16:54:00Z,Same Day,PT-19090,Pete Takahito
8239,8240,CA-2018-103065,1900-01-18T16:54:00Z,1900-01-18T16:54:00Z,Same Day,PT-19090,Pete Takahito
8240,8241,CA-2018-103065,1900-01-18T16:54:00Z,1900-01-18T16:54:00Z,Same Day,PT-19090,Pete Takahito
8241,8242,CA-2015-109855,2015-01-08T10:00:00Z,2015-05-08T10:00:00Z,Standard Class,LH-16900,Lena Hernandez
8242,8243,CA-2015-109855,2015-01-08T10:00:00Z,2015-05-08T10:00:00Z,Standard Class,LH-16900,Lena Hernandez
8243,8244,CA-2015-109897,2015-12-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,BW-11200,Ben Wallace
8244,8245,CA-2015-109897,2015-12-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,BW-11200,Ben Wallace
8245,8246,US-2015-143581,1900-01-17T16:54:00Z,1900-01-21T16:54:00Z,Standard Class,BS-11365,Bill Shonely
8246,8247,CA-2016-129217,2016-10-04T10:00:00Z,2016-10-04T10:00:00Z,Same Day,DP-13390,Dennis Pardue
8247,8248,CA-2016-129217,2016-10-04T10:00:00Z,2016-10-04T10:00:00Z,Same Day,DP-13390,Dennis Pardue
8248,8249,CA-2017-133816,2017-10-04T10:00:00Z,1900-01-11T16:54:00Z,Second Class,CS-12400,Christopher Schild
8249,8250,CA-2016-140221,2016-05-02T10:00:00Z,2016-09-02T10:00:00Z,Second Class,MS-17365,Maribeth Schnelling
8250,8251,CA-2016-140221,2016-05-02T10:00:00Z,2016-09-02T10:00:00Z,Second Class,MS-17365,Maribeth Schnelling
8251,8252,CA-2016-140221,2016-05-02T10:00:00Z,2016-09-02T10:00:00Z,Second Class,MS-17365,Maribeth Schnelling
8252,8253,CA-2016-140221,2016-05-02T10:00:00Z,2016-09-02T10:00:00Z,Second Class,MS-17365,Maribeth Schnelling
8253,8254,CA-2018-152310,2018-12-07T10:00:00Z,1900-01-17T16:54:00Z,Standard Class,DK-12895,Dana Kaydos
8254,8255,CA-2018-152310,2018-12-07T10:00:00Z,1900-01-17T16:54:00Z,Standard Class,DK-12895,Dana Kaydos
8255,8256,CA-2018-152310,2018-12-07T10:00:00Z,1900-01-17T16:54:00Z,Standard Class,DK-12895,Dana Kaydos
8256,8257,CA-2018-152310,2018-12-07T10:00:00Z,1900-01-17T16:54:00Z,Standard Class,DK-12895,Dana Kaydos
8257,8258,CA-2018-152310,2018-12-07T10:00:00Z,1900-01-17T16:54:00Z,Standard Class,DK-12895,Dana Kaydos
8258,8259,CA-2018-152310,2018-12-07T10:00:00Z,1900-01-17T16:54:00Z,Standard Class,DK-12895,Dana Kaydos
8259,8260,CA-2017-118101,1900-01-24T16:54:00Z,1900-01-24T16:54:00Z,Same Day,SN-20560,Skye Norling
8260,8261,CA-2017-118101,1900-01-24T16:54:00Z,1900-01-24T16:54:00Z,Same Day,SN-20560,Skye Norling
8261,8262,CA-2017-118101,1900-01-24T16:54:00Z,1900-01-24T16:54:00Z,Same Day,SN-20560,Skye Norling
8262,8263,CA-2017-100307,1900-01-13T16:54:00Z,1900-01-17T16:54:00Z,Standard Class,TC-21475,Tony Chapman
8263,8264,CA-2016-138457,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,AM-10705,Anne McFarland
8264,8265,CA-2015-131800,1900-01-28T16:54:00Z,2016-03-31T10:00:00Z,Standard Class,AJ-10960,Astrea Jones
8265,8266,CA-2015-131800,1900-01-28T16:54:00Z,2016-03-31T10:00:00Z,Standard Class,AJ-10960,Astrea Jones
8266,8267,CA-2015-118304,1900-01-27T16:54:00Z,2015-04-04T10:00:00Z,Standard Class,KH-16360,Katherine Hughes
8267,8268,CA-2018-121790,1900-01-28T16:54:00Z,2018-06-01T10:00:00Z,Standard Class,LP-17095,Liz Preis
8268,8269,CA-2018-121790,1900-01-28T16:54:00Z,2018-06-01T10:00:00Z,Standard Class,LP-17095,Liz Preis
8269,8270,CA-2018-121790,1900-01-28T16:54:00Z,2018-06-01T10:00:00Z,Standard Class,LP-17095,Liz Preis
8270,8271,CA-2018-121790,1900-01-28T16:54:00Z,2018-06-01T10:00:00Z,Standard Class,LP-17095,Liz Preis
8271,8272,CA-2017-169670,1900-01-23T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,JE-15715,Joe Elijah
8272,8273,CA-2017-139549,1900-01-18T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,MY-18295,Muhammed Yedwab
8273,8274,CA-2016-104059,1900-01-11T16:54:00Z,1900-01-13T16:54:00Z,Second Class,FC-14245,Frank Carlisle
8274,8275,CA-2018-164112,1900-01-28T16:54:00Z,2018-04-06T10:00:00Z,Standard Class,ND-18460,Neil Ducich
8275,8276,CA-2016-143882,1900-01-24T16:54:00Z,1900-01-28T16:54:00Z,Standard Class,DB-13360,Dennis Bolton
8276,8277,US-2017-139262,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,LC-16960,Lindsay Castell
8277,8278,US-2017-139262,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,LC-16960,Lindsay Castell
8278,8279,US-2017-139262,1900-01-19T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,LC-16960,Lindsay Castell
8279,8280,CA-2018-146192,1900-01-20T16:54:00Z,1900-01-24T16:54:00Z,Standard Class,BD-11725,Bruce Degenhardt
8280,8281,CA-2018-134810,2018-09-04T10:00:00Z,2018-10-04T10:00:00Z,First Class,MC-17605,Matt Connell
8281,8282,CA-2018-134810,2018-09-04T10:00:00Z,2018-10-04T10:00:00Z,First Class,MC-17605,Matt Connell
8282,8283,CA-2016-154284,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Second Class,SZ-20035,Sam Zeldin
8283,8284,CA-2016-154284,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Second Class,SZ-20035,Sam Zeldin
8284,8285,CA-2016-154284,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Second Class,SZ-20035,Sam Zeldin
8285,8286,CA-2016-154284,1900-01-19T16:54:00Z,1900-01-24T16:54:00Z,Second Class,SZ-20035,Sam Zeldin
8286,8287,CA-2015-156244,2015-12-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DH-13675,Duane Huffman
8287,8288,CA-2015-156244,2015-12-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DH-13675,Duane Huffman
8288,8289,CA-2015-156244,2015-12-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DH-13675,Duane Huffman
8289,8290,CA-2015-156244,2015-12-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DH-13675,Duane Huffman
8290,8291,CA-2015-156244,2015-12-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DH-13675,Duane Huffman
8291,8292,CA-2015-156244,2015-12-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,DH-13675,Duane Huffman
8292,8293,CA-2016-106362,2016-11-11T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,LC-16885,Lena Creighton
8293,8294,US-2018-168802,2018-03-10T10:00:00Z,2018-07-10T10:00:00Z,Standard Class,JO-15145,Jack O'Briant
8294,8295,US-2018-146906,1900-01-11T16:54:00Z,1900-01-15T16:54:00Z,Standard Class,MT-17815,Meg Tillman
8295,8296,CA-2017-166380,1900-01-28T16:54:00Z,2017-03-05T10:00:00Z,Standard Class,EB-13750,Edward Becker
8296,8297,CA-2017-166380,1900-01-28T16:54:00Z,2017-03-05T10:00:00Z,Standard Class,EB-13750,Edward Becker
8297,8298,US-2016-158911,2016-05-06T10:00:00Z,2016-11-06T10:00:00Z,Standard Class,RS-19765,Roland Schwarz
8298,8299,US-2016-158911,2016-05-06T10:00:00Z,2016-11-06T10:00:00Z,Standard Class,RS-19765,Roland Schwarz
8299,8300,US-2015-103338,2015-11-02T10:00:00Z,1900-01-13T16:54:00Z,Standard Class,RB-19435,Richard Bierner
8300,8301,CA-2016-109169,1900-01-18T16:54:00Z,1900-01-22T16:54:00Z,Standard Class,OT-18730,Olvera Toch
8301,8302,US-2018-167318,1900-01-24T16:54:00Z,2018-01-07T10:00:00Z,Standard Class,GZ-14545,George Zrebassa
8302,8303,US-2018-167318,1900-01-24T16:54:00Z,2018-01-07T10:00:00Z,Standard Class,GZ-14545,George Zrebassa
8303,8304,US-2015-120313,1900-01-29T16:54:00Z,2015-02-10T10:00:00Z,Second Class,NL-18310,Nancy Lomonaco
8304,8305,CA-2018-135419,2018-03-10T10:00:00Z,2018-09-10T10:00:00Z,Standard Class,BG-11740,Bruce Geld
8305,8306,CA-2017-128671,2017-11-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,MT-18070,Michelle Tran
8306,8307,CA-2017-128671,2017-11-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,MT-18070,Michelle Tran
8307,8308,CA-2017-128671,2017-11-07T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,MT-18070,Michelle Tran
8308,8309,CA-2017-149335,1900-01-23T16:54:00Z,1900-01-23T16:54:00Z,Same Day,BC-11125,Becky Castell
8309,8310,CA-2015-168312,2015-01-02T10:00:00Z,2015-07-02T10:00:00Z,Standard Class,GW-14605,Giulietta Weimer
8310,8311,CA-2015-168312,2015-01-02T10:00:00Z,2015-07-02T10:00:00Z,Standard Class,GW-14605,Giulietta Weimer
8311,8312,US-2018-105935,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BD-11500,Bradley Drucker
8312,8313,US-2018-105935,1900-01-24T16:54:00Z,1900-01-29T16:54:00Z,Standard Class,BD-11500,Bradley Drucker
8313,8314,CA-2015-161508,2015-12-06T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,PV-18985,Paul Van Hugh
8314,8315,CA-2015-161508,2015-12-06T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,PV-18985,Paul Van Hugh
8315,8316,CA-2015-161508,2015-12-06T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,PV-18985,Paul Van Hugh
8316,8317,CA-2015-161508,2015-12-06T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,PV-18985,Paul Van Hugh
8317,8318,CA-2018-130904,2018-11-03T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,HM-14980,Henry MacAllister
8318,8319,CA-2018-130904,2018-11-03T10:00:00Z,1900-01-14T16:54:00Z,Standard Class,HM-14980,Henry MacAllister
8319,8320,CA-2018-133620,1900-01-11T16:54:00Z,1900-01-16T16:54:00Z,Standard Class,EM-14065,Erin Mull
8320,8321,CA-2016-142937,2016-05-11T10:00:00Z,2016-06-11T10:00:00Z,First Class,SF-20065,Sandra Flanagan
8321,8322,US-2017-149790,1900-01-24T16:54:00Z,2017-01-09T10:00:00Z,Standard Class,SC-20380,Shahid Collister
8322,8323,CA-2017-130778,1900-01-17T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,ND-18370,Natalie DeCherney
8323,8324,CA-2017-130778,1900-01-17T16:54:00Z,1900-01-23T16:54:00Z,Standard Class,ND-18370,Natalie DeCherney
8324,8325,CA-2018-144456,2018-08-08T10:00:00Z,2018-09-08T10:00:00Z,First Class,FC-14245,Frank Carlisle
8325,8326,CA-2018-144456,2018-08-08T10:00:00Z,2018-09-08T10:00:00Z,First Class,FC-14245,Frank Carlisle
8326,8327,CA-2018-103478,1900-01-19T16:54:00Z,1900-01-22T16:54:00Z,Second Class,KL-16555,Kelly Lampkin
8327,8328,CA-2018-103478,1900-01-19T16:54:00Z,1900-01-22T16:54:00Z,Second Class,KL-16555,Kelly Lampkin
